source,reference_commande,date_commande,reference_produit,designation_produit,quantite,entrepot_destination,poids_unitaire_g,chaine_froid_requise
MedioTex,MTX-000667,2026-07-25,SKU-30028,Doudoune legere,2.0,OMG-MAR,,
MedioTex,MTX-000628,2025-07-05,SKU-30027,Short de sport,12.0,OMG-LYO,,
MedioTex,MTX-000330,2026-03-26,SKU-30027,Short de sport,25.0,OMG-LIL,,
MedioTex,MTX-000017,2025-05-01,SKU-30021,T-shirt coton uni,38.0,OMG-LIL,,
MedioTex,MTX-001061,2025-05-16,SKU-30026,Chemise popeline,2.0,OMG-MAR,,
MedioTex,MTX-001033,2025-12-01,SKU-30027,Short de sport,14.0,OMG-LIL,,
MedioTex,MTX-001139,2026-05-17,SKU-30024,Chaussettes x3,39.0,OMG-LIL,,
MedioTex,MTX-000105,2025-05-27,SKU-30022,Jean coupe droite,22.0,OMG-MAR,,
MedioTex,MTX-001367,2026-06-05,SKU-30030,Robe ete,27.0,OMG-MAR,,
MedioTex,MTX-001091,2025-08-31,SKU-30023,Veste softshell,21.0,OMG-LYO,,
MedioTex,MTX-000703,2025-04-19,SKU-30029,Casquette coton,23.0,OMG-LIL,,
MedioTex,MTX-000493,2026-07-07,SKU-30023,Veste softshell,16.0,OMG-LYO,,
MedioTex,MTX-000391,2025-11-02,SKU-30023,Veste softshell,22.0,OMG-MAR,,
MedioTex,MTX-000599,2025-04-04,SKU-30025,Pull col rond,14.0,OMG-LYO,,
MedioTex,MTX-000536,2025-03-12,SKU-30024,Chaussettes x3,8.0,OMG-MAR,,
MedioTex,MTX-000995,2026-07-29,SKU-30030,Robe ete,27.0,OMG-LYO,,
MedioTex,MTX-001060,2025-09-26,SKU-30028,Doudoune legere,35.0,OMG-LIL,,
MedioTex,MTX-000504,2025-10-17,SKU-30021,T-shirt coton uni,10.0,OMG-LYO,,
MedioTex,MTX-000780,2026-07-30,SKU-30024,Chaussettes x3,33.0,OMG-MAR,,
MedioTex,MTX-000031,2025-03-31,SKU-30021,T-shirt coton uni,34.0,OMG-MAR,,
MedioTex,MTX-000369,2025-05-25,SKU-30028,Doudoune legere,1.0,OMG-LYO,,
MedioTex,MTX-000576,2026-07-25,SKU-30023,Veste softshell,12.0,OMG-MAR,,
MedioTex,MTX-000653,2025-05-18,SKU-30023,Veste softshell,14.0,OMG-LYO,,
MedioTex,MTX-001171,2025-07-29,SKU-30024,Chaussettes x3,34.0,OMG-MAR,,
MedioTex,MTX-001171,2025-07-29,SKU-30028,Doudoune legere,26.0,OMG-MAR,,
MedioTex,MTX-001368,2025-08-08,SKU-30030,Robe ete,28.0,OMG-MAR,,
MedioTex,MTX-000732,2025-01-17,SKU-30021,T-shirt coton uni,13.0,OMG-MAR,,
MedioTex,MTX-000889,2025-09-27,SKU-30028,Doudoune legere,32.0,OMG-LYO,,
MedioTex,MTX-000540,2025-07-16,SKU-30029,Casquette coton,16.0,OMG-LYO,,
MedioTex,MTX-001090,2025-10-15,SKU-30024,Chaussettes x3,21.0,OMG-LYO,,
MedioTex,MTX-001236,2025-06-02,SKU-30021,T-shirt coton uni,15.0,OMG-LYO,,
MedioTex,MTX-000815,2026-04-07,SKU-30028,Doudoune legere,8.0,OMG-LYO,,
MedioTex,MTX-000379,2025-01-15,SKU-30029,Casquette coton,25.0,OMG-LYO,,
MedioTex,MTX-000956,2025-05-30,SKU-30028,Doudoune legere,24.0,OMG-MAR,,
MedioTex,MTX-000260,2026-01-05,SKU-30023,Veste softshell,8.0,OMG-LYO,,
MedioTex,MTX-000499,2025-12-10,SKU-30027,Short de sport,9.0,OMG-LIL,,
MedioTex,MTX-000882,2025-04-01,SKU-30024,Chaussettes x3,5.0,OMG-MAR,,
MedioTex,MTX-000517,2025-03-08,SKU-30022,Jean coupe droite,11.0,OMG-MAR,,
MedioTex,MTX-001243,2026-03-24,SKU-30022,Jean coupe droite,10.0,OMG-MAR,,
MedioTex,MTX-000701,2025-05-20,SKU-30026,Chemise popeline,8.0,OMG-MAR,,
MedioTex,MTX-000068,2025-04-29,SKU-30023,Veste softshell,33.0,OMG-MAR,,
MedioTex,MTX-000985,2026-03-16,SKU-30024,Chaussettes x3,5.0,OMG-LYO,,
MedioTex,MTX-000032,2026-07-14,SKU-30026,Chemise popeline,26.0,OMG-LYO,,
MedioTex,MTX-000158,2025-04-27,SKU-30028,Doudoune legere,8.0,OMG-MAR,,
MedioTex,MTX-001029,2026-05-03,SKU-30026,Chemise popeline,24.0,OMG-LIL,,
MedioTex,MTX-000789,2026-03-01,SKU-30024,Chaussettes x3,39.0,OMG-MAR,,
MedioTex,MTX-000941,2026-05-07,SKU-30030,Robe ete,16.0,OMG-LYO,,
MedioTex,MTX-000081,2026-05-19,SKU-30025,Pull col rond,32.0,OMG-LYO,,
MedioTex,MTX-000131,2026-04-23,SKU-30030,Robe ete,10.0,OMG-LIL,,
MedioTex,MTX-001128,2025-10-29,SKU-30029,Casquette coton,32.0,OMG-MAR,,
MedioTex,MTX-000211,2025-07-13,SKU-30024,Chaussettes x3,26.0,OMG-LYO,,
MedioTex,MTX-001247,2026-05-01,SKU-30030,Robe ete,36.0,OMG-LYO,,
MedioTex,MTX-000930,2026-04-06,SKU-30026,Chemise popeline,4.0,OMG-LIL,,
MedioTex,MTX-000807,2025-08-31,SKU-30029,Casquette coton,7.0,OMG-LIL,,
MedioTex,MTX-000778,2025-12-06,SKU-30028,Doudoune legere,40.0,OMG-MAR,,
MedioTex,MTX-000850,2025-11-30,SKU-30030,Robe ete,24.0,OMG-LYO,,
MedioTex,MTX-000153,2025-04-15,SKU-30025,Pull col rond,13.0,OMG-LIL,,
MedioTex,MTX-000653,2025-05-18,SKU-30027,Short de sport,11.0,OMG-LYO,,
MedioTex,MTX-000227,2026-05-03,SKU-30030,Robe ete,11.0,OMG-MAR,,
MedioTex,MTX-000972,2025-12-21,SKU-30027,Short de sport,39.0,OMG-MAR,,
MedioTex,MTX-001023,2025-09-01,SKU-30025,Pull col rond,32.0,OMG-LIL,,
MedioTex,MTX-000868,2025-06-16,SKU-30027,Short de sport,6.0,OMG-LIL,,
MedioTex,MTX-000019,2026-06-09,SKU-30024,Chaussettes x3,38.0,OMG-LYO,,
MedioTex,MTX-000875,2025-02-27,SKU-30028,Doudoune legere,27.0,OMG-LYO,,
MedioTex,MTX-000905,2026-01-02,SKU-30029,Casquette coton,31.0,OMG-LIL,,
MedioTex,MTX-000956,2025-05-30,SKU-30024,Chaussettes x3,12.0,OMG-MAR,,
MedioTex,MTX-000390,2026-04-13,SKU-30026,Chemise popeline,35.0,OMG-MAR,,
MedioTex,MTX-000475,2025-08-10,SKU-30028,Doudoune legere,3.0,OMG-LIL,,
MedioTex,MTX-000385,2025-10-01,SKU-30026,Chemise popeline,39.0,OMG-LIL,,
MedioTex,MTX-001240,2025-01-19,SKU-30022,Jean coupe droite,21.0,OMG-MAR,,
MedioTex,MTX-001270,2026-05-01,SKU-30028,Doudoune legere,6.0,OMG-LIL,,
MedioTex,MTX-000309,2025-06-25,SKU-30030,Robe ete,35.0,OMG-LIL,,
MedioTex,MTX-000263,2025-08-11,SKU-30027,Short de sport,32.0,OMG-LYO,,
MedioTex,MTX-000693,2025-09-20,SKU-30026,Chemise popeline,26.0,OMG-LIL,,
MedioTex,MTX-000905,2026-01-02,SKU-30023,Veste softshell,11.0,OMG-LIL,,
MedioTex,MTX-000964,2026-02-06,SKU-30023,Veste softshell,23.0,OMG-MAR,,
MedioTex,MTX-000072,2025-01-23,SKU-30025,Pull col rond,23.0,OMG-LIL,,
MedioTex,MTX-000686,2025-07-07,SKU-30027,Short de sport,2.0,OMG-MAR,,
MedioTex,MTX-000158,2025-04-27,SKU-30021,T-shirt coton uni,30.0,OMG-MAR,,
MedioTex,MTX-000990,2025-06-06,SKU-30021,T-shirt coton uni,9.0,OMG-LYO,,
MedioTex,MTX-000634,2025-10-18,SKU-30028,Doudoune legere,18.0,OMG-MAR,,
MedioTex,MTX-001239,2026-02-07,SKU-30026,Chemise popeline,30.0,OMG-LYO,,
MedioTex,MTX-000197,2025-09-28,SKU-30028,Doudoune legere,7.0,OMG-LYO,,
MedioTex,MTX-001206,2026-01-03,SKU-30026,Chemise popeline,8.0,OMG-LYO,,
MedioTex,MTX-001236,2025-06-02,SKU-30022,Jean coupe droite,9.0,OMG-LYO,,
MedioTex,MTX-000154,2025-05-17,SKU-30027,Short de sport,33.0,OMG-LYO,,
MedioTex,MTX-001113,2025-04-30,SKU-30027,Short de sport,12.0,OMG-MAR,,
MedioTex,MTX-001354,2026-06-02,SKU-30021,T-shirt coton uni,2.0,OMG-LIL,,
MedioTex,MTX-001236,2025-06-02,SKU-30022,Jean coupe droite,38.0,OMG-LYO,,
MedioTex,MTX-000918,2026-04-01,SKU-30027,Short de sport,27.0,OMG-LYO,,
MedioTex,MTX-000110,2025-07-04,SKU-30028,Doudoune legere,13.0,OMG-MAR,,
MedioTex,MTX-001316,2026-04-25,SKU-30028,Doudoune legere,29.0,OMG-MAR,,
MedioTex,MTX-000525,2025-10-23,SKU-30026,Chemise popeline,27.0,OMG-LIL,,
MedioTex,MTX-000604,2025-02-20,SKU-30030,Robe ete,7.0,OMG-LIL,,
MedioTex,MTX-000639,2025-04-18,SKU-30021,T-shirt coton uni,31.0,OMG-MAR,,
MedioTex,MTX-000244,2026-05-05,SKU-30021,T-shirt coton uni,25.0,OMG-LYO,,
MedioTex,MTX-000213,2026-05-09,SKU-30022,Jean coupe droite,35.0,OMG-LIL,,
MedioTex,MTX-000031,2025-03-31,SKU-30029,Casquette coton,13.0,OMG-MAR,,
MedioTex,MTX-000445,2025-03-29,SKU-30023,Veste softshell,34.0,OMG-LIL,,
MedioTex,MTX-000069,2025-01-12,SKU-30026,Chemise popeline,40.0,OMG-LIL,,
MedioTex,MTX-000642,2025-09-21,SKU-30030,Robe ete,3.0,OMG-LIL,,
MedioTex,MTX-000688,2025-02-20,SKU-30024,Chaussettes x3,17.0,OMG-MAR,,
MedioTex,MTX-001377,2025-03-17,SKU-30030,Robe ete,12.0,OMG-LYO,,
MedioTex,MTX-000985,2026-03-16,SKU-30028,Doudoune legere,40.0,OMG-LYO,,
MedioTex,MTX-000862,2025-06-19,SKU-30025,Pull col rond,18.0,OMG-MAR,,
MedioTex,MTX-001113,2025-04-30,SKU-30027,Short de sport,2.0,OMG-MAR,,
MedioTex,MTX-001357,2025-08-16,SKU-30022,Jean coupe droite,10.0,OMG-MAR,,
MedioTex,MTX-000150,2026-01-06,SKU-30021,T-shirt coton uni,6.0,OMG-LIL,,
MedioTex,MTX-000943,2025-09-20,SKU-30021,T-shirt coton uni,12.0,OMG-LYO,,
MedioTex,MTX-001347,2025-01-31,SKU-30029,Casquette coton,15.0,OMG-LYO,,
MedioTex,MTX-000448,2026-05-25,SKU-30028,Doudoune legere,6.0,OMG-LYO,,
MedioTex,MTX-000568,2026-06-08,SKU-30027,Short de sport,8.0,OMG-LIL,,
MedioTex,MTX-000701,2025-05-20,SKU-30023,Veste softshell,6.0,OMG-MAR,,
MedioTex,MTX-000954,2026-06-15,SKU-30027,Short de sport,27.0,OMG-LYO,,
MedioTex,MTX-000342,2025-09-20,SKU-30022,Jean coupe droite,10.0,OMG-LIL,,
MedioTex,MTX-001046,2026-06-14,SKU-30022,Jean coupe droite,30.0,OMG-LIL,,
MedioTex,MTX-000013,2026-03-24,SKU-30027,Short de sport,23.0,OMG-MAR,,
MedioTex,MTX-000688,2025-02-20,SKU-30022,Jean coupe droite,19.0,OMG-MAR,,
MedioTex,MTX-000710,2026-01-06,SKU-30021,T-shirt coton uni,33.0,OMG-LIL,,
MedioTex,MTX-000650,2025-06-18,SKU-30026,Chemise popeline,5.0,OMG-MAR,,
MedioTex,MTX-000692,2026-01-20,SKU-30021,T-shirt coton uni,22.0,OMG-LYO,,
MedioTex,MTX-001090,2025-10-15,SKU-30028,Doudoune legere,24.0,OMG-LYO,,
MedioTex,MTX-000683,2025-10-14,SKU-30026,Chemise popeline,2.0,OMG-LYO,,
MedioTex,MTX-000861,2026-05-23,SKU-30026,Chemise popeline,17.0,OMG-LIL,,
MedioTex,MTX-000553,2026-03-27,SKU-30029,Casquette coton,32.0,OMG-LYO,,
MedioTex,MTX-001213,2025-04-09,SKU-30021,T-shirt coton uni,34.0,OMG-MAR,,
MedioTex,MTX-001267,2025-05-31,SKU-30028,Doudoune legere,36.0,OMG-LIL,,
MedioTex,MTX-000885,2025-06-16,SKU-30028,Doudoune legere,36.0,OMG-MAR,,
MedioTex,MTX-001145,2025-10-08,SKU-30022,Jean coupe droite,19.0,OMG-MAR,,
MedioTex,MTX-000202,2025-08-20,SKU-30022,Jean coupe droite,9.0,OMG-MAR,,
MedioTex,MTX-000779,2026-05-08,SKU-30029,Casquette coton,25.0,OMG-LYO,,
MedioTex,MTX-000154,2025-05-17,SKU-30023,Veste softshell,9.0,OMG-LYO,,
MedioTex,MTX-001317,2025-05-11,SKU-30023,Veste softshell,35.0,OMG-MAR,,
MedioTex,MTX-001151,2026-04-23,SKU-30027,Short de sport,15.0,OMG-MAR,,
MedioTex,MTX-000894,2025-01-11,SKU-30029,Casquette coton,7.0,OMG-LYO,,
MedioTex,MTX-000359,2025-05-11,SKU-30022,Jean coupe droite,6.0,OMG-LYO,,
MedioTex,MTX-000643,2026-04-18,SKU-30027,Short de sport,14.0,OMG-MAR,,
MedioTex,MTX-000778,2025-12-06,SKU-30027,Short de sport,7.0,OMG-MAR,,
MedioTex,MTX-000868,2025-06-16,SKU-30030,Robe ete,36.0,OMG-LIL,,
MedioTex,MTX-000426,2025-05-16,SKU-30024,Chaussettes x3,6.0,OMG-LIL,,
MedioTex,MTX-000303,2025-08-01,SKU-30025,Pull col rond,29.0,OMG-LYO,,
MedioTex,MTX-000961,2025-07-10,SKU-30026,Chemise popeline,29.0,OMG-LIL,,
MedioTex,MTX-000981,2025-08-03,SKU-30025,Pull col rond,8.0,OMG-LIL,,
MedioTex,MTX-000146,2025-06-24,SKU-30025,Pull col rond,14.0,OMG-LIL,,
MedioTex,MTX-000969,2026-07-24,SKU-30023,Veste softshell,34.0,OMG-LYO,,
MedioTex,MTX-000964,2026-02-06,SKU-30023,Veste softshell,38.0,OMG-MAR,,
MedioTex,MTX-000263,2025-08-11,SKU-30027,Short de sport,17.0,OMG-LYO,,
MedioTex,MTX-000874,2025-10-29,SKU-30025,Pull col rond,8.0,OMG-MAR,,
MedioTex,MTX-001029,2026-05-03,SKU-30025,Pull col rond,28.0,OMG-LIL,,
MedioTex,MTX-000244,2026-05-05,SKU-30026,Chemise popeline,31.0,OMG-LYO,,
MedioTex,MTX-000224,2026-06-13,SKU-30021,T-shirt coton uni,16.0,OMG-MAR,,
MedioTex,MTX-000767,2026-07-30,SKU-30030,Robe ete,26.0,OMG-LYO,,
MedioTex,MTX-000586,2026-04-26,SKU-30025,Pull col rond,6.0,OMG-MAR,,
MedioTex,MTX-000994,2025-02-05,SKU-30021,T-shirt coton uni,9.0,OMG-LIL,,
MedioTex,MTX-000605,2025-06-08,SKU-30023,Veste softshell,16.0,OMG-MAR,,
MedioTex,MTX-000972,2025-12-21,SKU-30023,Veste softshell,22.0,OMG-MAR,,
MedioTex,MTX-000692,2026-01-20,SKU-30023,Veste softshell,32.0,OMG-LYO,,
MedioTex,MTX-000981,2025-08-03,SKU-30027,Short de sport,10.0,OMG-LIL,,
MedioTex,MTX-000716,2026-04-17,SKU-30023,Veste softshell,5.0,OMG-LYO,,
MedioTex,MTX-000943,2025-09-20,SKU-30027,Short de sport,26.0,OMG-LYO,,
MedioTex,MTX-000596,2025-09-20,SKU-30028,Doudoune legere,29.0,OMG-LIL,,
MedioTex,MTX-000182,2026-01-05,SKU-30025,Pull col rond,35.0,OMG-MAR,,
MedioTex,MTX-001347,2025-01-31,SKU-30022,Jean coupe droite,29.0,OMG-LYO,,
MedioTex,MTX-001036,2025-05-21,SKU-30022,Jean coupe droite,7.0,OMG-LYO,,
MedioTex,MTX-000874,2025-10-29,SKU-30023,Veste softshell,26.0,OMG-MAR,,
MedioTex,MTX-000440,2026-04-20,SKU-30023,Veste softshell,19.0,OMG-LYO,,
MedioTex,MTX-000732,2025-01-17,SKU-30023,Veste softshell,19.0,OMG-MAR,,
MedioTex,MTX-000141,2025-09-12,SKU-30030,Robe ete,22.0,OMG-LYO,,
MedioTex,MTX-000743,2025-05-07,SKU-30025,Pull col rond,35.0,OMG-LIL,,
MedioTex,MTX-000412,2026-05-08,SKU-30023,Veste softshell,22.0,OMG-LIL,,
MedioTex,MTX-000868,2025-06-16,SKU-30022,Jean coupe droite,15.0,OMG-LIL,,
MedioTex,MTX-000070,2026-01-15,SKU-30030,Robe ete,5.0,OMG-MAR,,
MedioTex,MTX-000653,2025-05-18,SKU-30022,Jean coupe droite,1.0,OMG-LYO,,
MedioTex,MTX-000817,2026-02-07,SKU-30028,Doudoune legere,8.0,OMG-LIL,,
MedioTex,MTX-001029,2026-05-03,SKU-30025,Pull col rond,24.0,OMG-LIL,,
MedioTex,MTX-000620,2026-03-11,SKU-30027,Short de sport,7.0,OMG-LYO,,
MedioTex,MTX-000861,2026-05-23,SKU-30028,Doudoune legere,2.0,OMG-LIL,,
MedioTex,MTX-000324,2025-08-26,SKU-30030,Robe ete,37.0,OMG-MAR,,
MedioTex,MTX-001394,2026-07-27,SKU-30030,Robe ete,6.0,OMG-MAR,,
MedioTex,MTX-000527,2025-07-27,SKU-30026,Chemise popeline,25.0,OMG-LIL,,
MedioTex,MTX-000372,2026-02-09,SKU-30028,Doudoune legere,25.0,OMG-LYO,,
MedioTex,MTX-000317,2025-01-19,SKU-30022,Jean coupe droite,4.0,OMG-LYO,,
MedioTex,MTX-000412,2026-05-08,SKU-30030,Robe ete,11.0,OMG-LIL,,
MedioTex,MTX-000568,2026-06-08,SKU-30021,T-shirt coton uni,11.0,OMG-LIL,,
MedioTex,MTX-000959,2025-04-04,SKU-30028,Doudoune legere,31.0,OMG-MAR,,
MedioTex,MTX-000143,2026-07-15,SKU-30022,Jean coupe droite,13.0,OMG-MAR,,
MedioTex,MTX-000408,2026-06-19,SKU-30024,Chaussettes x3,28.0,OMG-LIL,,
MedioTex,MTX-000953,2026-01-26,SKU-30025,Pull col rond,29.0,OMG-LIL,,
MedioTex,MTX-001139,2026-05-17,SKU-30029,Casquette coton,19.0,OMG-LIL,,
MedioTex,MTX-000308,2026-06-23,SKU-30021,T-shirt coton uni,1.0,OMG-LIL,,
MedioTex,MTX-001364,2026-06-08,SKU-30029,Casquette coton,10.0,OMG-LIL,,
MedioTex,MTX-000617,2025-03-17,SKU-30026,Chemise popeline,17.0,OMG-MAR,,
MedioTex,MTX-000393,2026-07-26,SKU-30022,Jean coupe droite,18.0,OMG-MAR,,
MedioTex,MTX-000305,2025-10-01,SKU-30029,Casquette coton,19.0,OMG-LYO,,
MedioTex,MTX-000031,2025-03-31,SKU-30021,T-shirt coton uni,28.0,OMG-MAR,,
MedioTex,MTX-000138,2025-11-10,SKU-30026,Chemise popeline,36.0,OMG-LIL,,
MedioTex,MTX-000834,2026-04-27,SKU-30023,Veste softshell,30.0,OMG-MAR,,
MedioTex,MTX-001008,2025-10-18,SKU-30023,Veste softshell,35.0,OMG-LYO,,
MedioTex,MTX-000694,2025-12-22,SKU-30028,Doudoune legere,19.0,OMG-LIL,,
MedioTex,MTX-001121,2025-11-02,SKU-30023,Veste softshell,13.0,OMG-MAR,,
MedioTex,MTX-000565,2026-01-20,SKU-30028,Doudoune legere,28.0,OMG-LYO,,
MedioTex,MTX-000319,2025-08-14,SKU-30025,Pull col rond,29.0,OMG-LYO,,
MedioTex,MTX-001098,2025-11-04,SKU-30030,Robe ete,3.0,OMG-LIL,,
MedioTex,MTX-000859,2026-07-15,SKU-30029,Casquette coton,30.0,OMG-LIL,,
MedioTex,MTX-000588,2025-01-19,SKU-30024,Chaussettes x3,20.0,OMG-LYO,,
MedioTex,MTX-001125,2025-11-25,SKU-30026,Chemise popeline,32.0,OMG-LYO,,
MedioTex,MTX-000517,2025-03-08,SKU-30024,Chaussettes x3,22.0,OMG-MAR,,
MedioTex,MTX-000817,2026-02-07,SKU-30027,Short de sport,15.0,OMG-LIL,,
MedioTex,MTX-000762,2026-05-21,SKU-30028,Doudoune legere,9.0,OMG-MAR,,
MedioTex,MTX-001229,2026-05-04,SKU-30025,Pull col rond,35.0,OMG-MAR,,
MedioTex,MTX-000710,2026-01-06,SKU-30023,Veste softshell,9.0,OMG-LIL,,
MedioTex,MTX-000962,2025-01-21,SKU-30025,Pull col rond,20.0,OMG-LIL,,
MedioTex,MTX-000493,2026-07-07,SKU-30023,Veste softshell,10.0,OMG-LYO,,
MedioTex,MTX-001300,2026-06-14,SKU-30026,Chemise popeline,4.0,OMG-LIL,,
MedioTex,MTX-000683,2025-10-14,SKU-30026,Chemise popeline,3.0,OMG-LYO,,
MedioTex,MTX-000621,2025-09-21,SKU-30028,Doudoune legere,34.0,OMG-LYO,,
MedioTex,MTX-001235,2025-06-17,SKU-30030,Robe ete,14.0,OMG-MAR,,
MedioTex,MTX-000355,2025-03-19,SKU-30027,Short de sport,13.0,OMG-LYO,,
MedioTex,MTX-000961,2025-07-10,SKU-30025,Pull col rond,37.0,OMG-LIL,,
MedioTex,MTX-001247,2026-05-01,SKU-30024,Chaussettes x3,16.0,OMG-LYO,,
MedioTex,MTX-000143,2026-07-15,SKU-30023,Veste softshell,16.0,OMG-MAR,,
MedioTex,MTX-001249,2025-07-23,SKU-30024,Chaussettes x3,34.0,OMG-LYO,,
MedioTex,MTX-001061,2025-05-16,SKU-30025,Pull col rond,11.0,OMG-MAR,,
MedioTex,MTX-000884,2025-01-07,SKU-30028,Doudoune legere,10.0,OMG-MAR,,
MedioTex,MTX-000862,2025-06-19,SKU-30026,Chemise popeline,5.0,OMG-MAR,,
MedioTex,MTX-001150,2026-03-20,SKU-30023,Veste softshell,25.0,OMG-MAR,,
MedioTex,MTX-000586,2026-04-26,SKU-30021,T-shirt coton uni,35.0,OMG-MAR,,
MedioTex,MTX-000779,2026-05-08,SKU-30027,Short de sport,14.0,OMG-LYO,,
MedioTex,MTX-001113,2025-04-30,SKU-30027,Short de sport,30.0,OMG-MAR,,
MedioTex,MTX-000317,2025-01-19,SKU-30023,Veste softshell,17.0,OMG-LYO,,
MedioTex,MTX-000693,2025-09-20,SKU-30025,Pull col rond,13.0,OMG-LIL,,
MedioTex,MTX-000767,2026-07-30,SKU-30022,Jean coupe droite,19.0,OMG-LYO,,
MedioTex,MTX-000079,2025-07-31,SKU-30028,Doudoune legere,19.0,OMG-MAR,,
MedioTex,MTX-000551,2026-07-26,SKU-30022,Jean coupe droite,36.0,OMG-LIL,,
MedioTex,MTX-000202,2025-08-20,SKU-30026,Chemise popeline,8.0,OMG-MAR,,
MedioTex,MTX-000195,2026-05-18,SKU-30025,Pull col rond,15.0,OMG-MAR,,
MedioTex,MTX-000102,2025-04-25,SKU-30023,Veste softshell,39.0,OMG-MAR,,
MedioTex,MTX-001237,2025-04-16,SKU-30029,Casquette coton,15.0,OMG-MAR,,
MedioTex,MTX-000412,2026-05-08,SKU-30027,Short de sport,3.0,OMG-LIL,,
MedioTex,MTX-000670,2025-05-31,SKU-30026,Chemise popeline,33.0,OMG-LYO,,
MedioTex,MTX-001064,2025-10-10,SKU-30029,Casquette coton,29.0,OMG-MAR,,
MedioTex,MTX-000680,2025-10-19,SKU-30028,Doudoune legere,31.0,OMG-LYO,,
MedioTex,MTX-000823,2025-10-28,SKU-30025,Pull col rond,20.0,OMG-MAR,,
MedioTex,MTX-000972,2025-12-21,SKU-30025,Pull col rond,32.0,OMG-MAR,,
MedioTex,MTX-000391,2025-11-02,SKU-30027,Short de sport,19.0,OMG-MAR,,
MedioTex,MTX-000963,2025-04-10,SKU-30024,Chaussettes x3,38.0,OMG-MAR,,
MedioTex,MTX-000217,2025-12-12,SKU-30022,Jean coupe droite,28.0,OMG-MAR,,
MedioTex,MTX-000515,2026-03-09,SKU-30026,Chemise popeline,32.0,OMG-LIL,,
MedioTex,MTX-001287,2026-07-18,SKU-30021,T-shirt coton uni,7.0,OMG-LYO,,
MedioTex,MTX-000252,2026-07-21,SKU-30022,Jean coupe droite,23.0,OMG-MAR,,
MedioTex,MTX-000412,2026-05-08,SKU-30027,Short de sport,33.0,OMG-LIL,,
MedioTex,MTX-001036,2025-05-21,SKU-30027,Short de sport,27.0,OMG-LYO,,
MedioTex,MTX-000740,2026-07-21,SKU-30021,T-shirt coton uni,20.0,OMG-LIL,,
MedioTex,MTX-000985,2026-03-16,SKU-30023,Veste softshell,33.0,OMG-LYO,,
MedioTex,MTX-001103,2026-01-18,SKU-30024,Chaussettes x3,15.0,OMG-LIL,,
MedioTex,MTX-000871,2025-12-15,SKU-30029,Casquette coton,16.0,OMG-LYO,,
MedioTex,MTX-000517,2025-03-08,SKU-30022,Jean coupe droite,24.0,OMG-MAR,,
MedioTex,MTX-000286,2026-05-05,SKU-30030,Robe ete,9.0,OMG-MAR,,
MedioTex,MTX-000408,2026-06-19,SKU-30027,Short de sport,3.0,OMG-LIL,,
MedioTex,MTX-001171,2025-07-29,SKU-30026,Chemise popeline,40.0,OMG-MAR,,
MedioTex,MTX-000298,2026-01-03,SKU-30021,T-shirt coton uni,22.0,OMG-MAR,,
MedioTex,MTX-001088,2026-04-18,SKU-30029,Casquette coton,32.0,OMG-LIL,,
MedioTex,MTX-000653,2025-05-18,SKU-30025,Pull col rond,10.0,OMG-LYO,,
MedioTex,MTX-000899,2025-11-05,SKU-30030,Robe ete,7.0,OMG-LYO,,
MedioTex,MTX-001121,2025-11-02,SKU-30024,Chaussettes x3,30.0,OMG-MAR,,
MedioTex,MTX-000466,2026-06-11,SKU-30023,Veste softshell,38.0,OMG-LIL,,
MedioTex,MTX-000098,2025-01-06,SKU-30025,Pull col rond,21.0,OMG-LYO,,
MedioTex,MTX-001151,2026-04-23,SKU-30028,Doudoune legere,8.0,OMG-MAR,,
MedioTex,MTX-000376,2026-06-29,SKU-30023,Veste softshell,32.0,OMG-LYO,,
MedioTex,MTX-000615,2025-09-08,SKU-30029,Casquette coton,3.0,OMG-LYO,,
MedioTex,MTX-000304,2026-05-07,SKU-30030,Robe ete,19.0,OMG-MAR,,
MedioTex,MTX-001137,2025-04-24,SKU-30023,Veste softshell,5.0,OMG-LYO,,
MedioTex,MTX-000167,2026-05-02,SKU-30027,Short de sport,27.0,OMG-LYO,,
MedioTex,MTX-000167,2026-05-02,SKU-30023,Veste softshell,20.0,OMG-LYO,,
MedioTex,MTX-001397,2025-09-15,SKU-30022,Jean coupe droite,33.0,OMG-LYO,,
MedioTex,MTX-000430,2025-06-10,SKU-30030,Robe ete,16.0,OMG-LYO,,
MedioTex,MTX-001394,2026-07-27,SKU-30027,Short de sport,14.0,OMG-MAR,,
MedioTex,MTX-000711,2025-07-27,SKU-30023,Veste softshell,29.0,OMG-MAR,,
MedioTex,MTX-001272,2025-05-17,SKU-30023,Veste softshell,15.0,OMG-LYO,,
MedioTex,MTX-000568,2026-06-08,SKU-30028,Doudoune legere,30.0,OMG-LIL,,
MedioTex,MTX-001020,2025-10-01,SKU-30021,T-shirt coton uni,21.0,OMG-LIL,,
MedioTex,MTX-001253,2026-06-04,SKU-30025,Pull col rond,19.0,OMG-LYO,,
MedioTex,MTX-000269,2025-08-10,SKU-30023,Veste softshell,37.0,OMG-LYO,,
MedioTex,MTX-000153,2025-04-15,SKU-30025,Pull col rond,12.0,OMG-LIL,,
MedioTex,MTX-000307,2026-07-29,SKU-30029,Casquette coton,25.0,OMG-MAR,,
MedioTex,MTX-000694,2025-12-22,SKU-30021,T-shirt coton uni,24.0,OMG-LIL,,
